indicator,level,name,year,group,estimate,moe,share,sharemoe
age,4_towns,Hampton,2018,ages65plus,357,54,0.192,0.026
age,4_towns,Hartford,2018,total_pop,123628,2203,NA,NA
age,4_towns,Hartford,2018,ages0_17,29438,1074,0.238,0.008
age,4_towns,Hartford,2018,ages65plus,13258,661,0.107,0.005
age,4_towns,Hartland,2018,total_pop,2041,155,NA,NA
age,4_towns,Hartland,2018,ages0_17,413,81,0.202,0.037
age,4_towns,Hartland,2018,ages65plus,356,54,0.174,0.023
age,4_towns,Harwinton,2018,total_pop,5469,384,NA,NA
age,4_towns,Harwinton,2018,ages0_17,1196,203,0.219,0.034
age,4_towns,Harwinton,2018,ages65plus,1154,162,0.211,0.026
age,4_towns,Hebron,2018,total_pop,9522,537,NA,NA
age,4_towns,Hebron,2018,ages0_17,2159,284,0.227,0.027
age,4_towns,Hebron,2018,ages65plus,1420,193,0.149,0.018
age,4_towns,Kent,2018,total_pop,2824,398,NA,NA
age,4_towns,Kent,2018,ages0_17,557,262,0.197,0.089
age,4_towns,Kent,2018,ages65plus,719,135,0.255,0.032
age,4_towns,Killingly,2018,total_pop,17170,890,NA,NA
age,4_towns,Killingly,2018,ages0_17,3836,467,0.223,0.025
age,4_towns,Killingly,2018,ages65plus,2655,327,0.155,0.017
age,4_towns,Killingworth,2018,total_pop,6414,526,NA,NA
age,4_towns,Killingworth,2018,ages0_17,1377,253,0.215,0.035
age,4_towns,Killingworth,2018,ages65plus,1301,225,0.203,0.031
age,4_towns,Lebanon,2018,total_pop,7256,571,NA,NA
age,4_towns,Lebanon,2018,ages0_17,1442,255,0.199,0.031
age,4_towns,Lebanon,2018,ages65plus,1245,214,0.172,0.026
age,4_towns,Ledyard,2018,total_pop,14850,841,NA,NA
age,4_towns,Ledyard,2018,ages0_17,3252,421,0.219,0.025
age,4_towns,Ledyard,2018,ages65plus,2175,285,0.146,0.017
age,4_towns,Lisbon,2018,total_pop,4272,369,NA,NA
age,4_towns,Lisbon,2018,ages0_17,795,155,0.186,0.033
age,4_towns,Lisbon,2018,ages65plus,716,128,0.168,0.026
age,4_towns,Litchfield,2018,total_pop,8198,455,NA,NA
age,4_towns,Litchfield,2018,ages0_17,1429,200,0.174,0.022
age,4_towns,Litchfield,2018,ages65plus,2293,231,0.28,0.024
age,4_towns,Lyme,2018,total_pop,2469,194,NA,NA
age,4_towns,Lyme,2018,ages0_17,411,83,0.166,0.031
age,4_towns,Lyme,2018,ages65plus,728,101,0.295,0.034
age,4_towns,Madison,2018,total_pop,18183,908,NA,NA
age,4_towns,Madison,2018,ages0_17,4429,502,0.244,0.025
age,4_towns,Madison,2018,ages65plus,4358,409,0.24,0.019
age,4_towns,Manchester,2018,total_pop,57955,1559,NA,NA
age,4_towns,Manchester,2018,ages0_17,12127,781,0.209,0.012
age,4_towns,Manchester,2018,ages65plus,8371,490,0.144,0.008
age,4_towns,Mansfield,2018,total_pop,25977,1066,NA,NA
age,4_towns,Mansfield,2018,ages0_17,2178,271,0.084,0.01
age,4_towns,Mansfield,2018,ages65plus,2099,235,0.081,0.008
age,4_towns,Marlborough,2018,total_pop,6394,585,NA,NA
age,4_towns,Marlborough,2018,ages0_17,1358,312,0.212,0.045
age,4_towns,Marlborough,2018,ages65plus,1151,224,0.18,0.031
age,4_towns,Meriden,2018,total_pop,59864,1795,NA,NA
age,4_towns,Meriden,2018,ages0_17,10809,813,0.181,0.012
age,4_towns,Meriden,2018,ages65plus,9980,650,0.167,0.01
age,4_towns,Middlebury,2018,total_pop,7661,473,NA,NA
age,4_towns,Middlebury,2018,ages0_17,1539,232,0.201,0.028
age,4_towns,Middlebury,2018,ages65plus,1627,195,0.212,0.022
age,4_towns,Middlefield,2018,total_pop,4385,351,NA,NA
age,4_towns,Middlefield,2018,ages0_17,732,155,0.167,0.033
age,4_towns,Middlefield,2018,ages65plus,892,144,0.203,0.029
age,4_towns,Middletown,2018,total_pop,46473,1264,NA,NA
age,4_towns,Middletown,2018,ages0_17,8145,570,0.175,0.011
age,4_towns,Middletown,2018,ages65plus,6737,485,0.145,0.01
age,4_towns,Milford,2018,total_pop,54047,1407,NA,NA
age,4_towns,Milford,2018,ages0_17,9493,619,0.176,0.011
age,4_towns,Milford,2018,ages65plus,9990,563,0.185,0.009
age,4_towns,Monroe,2018,total_pop,19621,947,NA,NA
age,4_towns,Monroe,2018,ages0_17,4949,512,0.252,0.023
age,4_towns,Monroe,2018,ages65plus,3027,351,0.154,0.016
age,4_towns,Montville,2018,total_pop,19094,918,NA,NA
age,4_towns,Montville,2018,ages0_17,3309,410,0.173,0.02
age,4_towns,Montville,2018,ages65plus,3258,369,0.171,0.017
age,4_towns,Morris,2018,total_pop,2288,189,NA,NA
age,4_towns,Morris,2018,ages0_17,489,91,0.214,0.036
age,4_towns,Morris,2018,ages65plus,416,73,0.182,0.028
age,4_towns,Naugatuck,2018,total_pop,31481,1429,NA,NA
age,4_towns,Naugatuck,2018,ages0_17,6927,780,0.22,0.023
age,4_towns,Naugatuck,2018,ages65plus,4806,462,0.153,0.013
age,4_towns,New Britain,2018,total_pop,72839,1759,NA,NA
age,4_towns,New Britain,2018,ages0_17,16917,902,0.232,0.011
age,4_towns,New Britain,2018,ages65plus,9355,567,0.128,0.007
age,4_towns,New Canaan,2018,total_pop,20273,843,NA,NA
age,4_towns,New Canaan,2018,ages0_17,5969,486,0.294,0.021
age,4_towns,New Canaan,2018,ages65plus,3219,345,0.159,0.016
age,4_towns,New Fairfield,2018,total_pop,13992,667,NA,NA
age,4_towns,New Fairfield,2018,ages0_17,3003,349,0.215,0.023
age,4_towns,New Fairfield,2018,ages65plus,2460,269,0.176,0.017
age,4_towns,New Hartford,2018,total_pop,6755,535,NA,NA
age,4_towns,New Hartford,2018,ages0_17,1520,256,0.225,0.033
age,4_towns,New Hartford,2018,ages65plus,1173,218,0.174,0.029
age,4_towns,New Haven,2018,total_pop,130529,2451,NA,NA
age,4_towns,New Haven,2018,ages0_17,29621,1257,0.227,0.009
age,4_towns,New Haven,2018,ages65plus,13140,696,0.101,0.005
age,4_towns,New London,2018,total_pop,27032,1100,NA,NA
age,4_towns,New London,2018,ages0_17,4999,463,0.185,0.015
age,4_towns,New London,2018,ages65plus,2949,346,0.109,0.012
age,4_towns,New Milford,2018,total_pop,27196,1008,NA,NA
age,4_towns,New Milford,2018,ages0_17,5206,447,0.191,0.015
age,4_towns,New Milford,2018,ages65plus,4150,394,0.153,0.013
age,4_towns,Newington,2018,total_pop,30323,1013,NA,NA
age,4_towns,Newington,2018,ages0_17,5579,447,0.184,0.013
age,4_towns,Newington,2018,ages65plus,6465,457,0.213,0.013
age,4_towns,Newtown,2018,total_pop,27853,899,NA,NA
age,4_towns,Newtown,2018,ages0_17,6662,415,0.239,0.013
age,4_towns,Newtown,2018,ages65plus,4464,371,0.16,0.012
age,4_towns,Norfolk,2018,total_pop,1503,124,NA,NA
age,4_towns,Norfolk,2018,ages0_17,272,65,0.181,0.041
age,4_towns,Norfolk,2018,ages65plus,442,59,0.294,0.031
age,4_towns,North Branford,2018,total_pop,14208,905,NA,NA
age,4_towns,North Branford,2018,ages0_17,2631,439,0.185,0.029
age,4_towns,North Branford,2018,ages65plus,3019,394,0.212,0.024
age,4_towns,North Canaan,2018,total_pop,3302,332,NA,NA
age,4_towns,North Canaan,2018,ages0_17,523,126,0.158,0.035
age,4_towns,North Canaan,2018,ages65plus,773,148,0.234,0.038
age,4_towns,North Haven,2018,total_pop,23786,995,NA,NA
age,4_towns,North Haven,2018,ages0_17,4498,459,0.189,0.018
age,4_towns,North Haven,2018,ages65plus,5190,426,0.218,0.015
age,4_towns,North Stonington,2018,total_pop,5242,493,NA,NA
age,4_towns,North Stonington,2018,ages0_17,1154,267,0.22,0.047
age,4_towns,North Stonington,2018,ages65plus,1060,219,0.202,0.037
age,4_towns,Norwalk,2018,total_pop,88436,1924,NA,NA
age,4_towns,Norwalk,2018,ages0_17,18079,919,0.204,0.009
age,4_towns,Norwalk,2018,ages65plus,13206,661,0.149,0.007
age,4_towns,Norwich,2018,total_pop,39567,1411,NA,NA
age,4_towns,Norwich,2018,ages0_17,8450,654,0.214,0.015
age,4_towns,Norwich,2018,ages65plus,6402,502,0.162,0.011
age,4_towns,Old Lyme,2018,total_pop,7431,456,NA,NA
age,4_towns,Old Lyme,2018,ages0_17,1434,220,0.193,0.027
age,4_towns,Old Lyme,2018,ages65plus,2006,218,0.27,0.024
age,4_towns,Old Saybrook,2018,total_pop,10118,634,NA,NA
age,4_towns,Old Saybrook,2018,ages0_17,1744,301,0.172,0.028
age,4_towns,Old Saybrook,2018,ages65plus,2689,301,0.266,0.025
age,4_towns,Orange,2018,total_pop,13937,600,NA,NA
age,4_towns,Orange,2018,ages0_17,2967,294,0.213,0.019
age,4_towns,Orange,2018,ages65plus,3023,251,0.217,0.015
age,4_towns,Oxford,2018,total_pop,13022,791,NA,NA
age,4_towns,Oxford,2018,ages0_17,2964,415,0.228,0.029
age,4_towns,Oxford,2018,ages65plus,2345,326,0.18,0.023
age,4_towns,Plainfield,2018,total_pop,15114,827,NA,NA
age,4_towns,Plainfield,2018,ages0_17,3116,430,0.206,0.026
age,4_towns,Plainfield,2018,ages65plus,2676,334,0.177,0.02
age,4_towns,Plainville,2018,total_pop,17720,951,NA,NA
age,4_towns,Plainville,2018,ages0_17,2997,397,0.169,0.02
age,4_towns,Plainville,2018,ages65plus,3155,357,0.178,0.018
age,4_towns,Plymouth,2018,total_pop,11782,639,NA,NA
age,4_towns,Plymouth,2018,ages0_17,2030,281,0.172,0.022
age,4_towns,Plymouth,2018,ages65plus,1990,235,0.169,0.018
age,4_towns,Pomfret,2018,total_pop,4173,406,NA,NA
age,4_towns,Pomfret,2018,ages0_17,884,191,0.212,0.041
age,4_towns,Pomfret,2018,ages65plus,613,126,0.147,0.027
age,4_towns,Portland,2018,total_pop,9362,613,NA,NA
age,4_towns,Portland,2018,ages0_17,1998,296,0.213,0.028
age,4_towns,Portland,2018,ages65plus,1808,269,0.193,0.026
age,4_towns,Preston,2018,total_pop,4666,352,NA,NA
age,4_towns,Preston,2018,ages0_17,956,172,0.205,0.033
age,4_towns,Preston,2018,ages65plus,891,145,0.191,0.028
age,4_towns,Prospect,2018,total_pop,9736,640,NA,NA
age,4_towns,Prospect,2018,ages0_17,1998,333,0.205,0.031
age,4_towns,Prospect,2018,ages65plus,1897,262,0.195,0.024
age,4_towns,Putnam,2018,total_pop,9360,640,NA,NA
age,4_towns,Putnam,2018,ages0_17,1633,302,0.174,0.03
age,4_towns,Putnam,2018,ages65plus,1687,262,0.18,0.025
age,4_towns,Redding,2018,total_pop,9209,533,NA,NA
age,4_towns,Redding,2018,ages0_17,2064,257,0.224,0.025
age,4_towns,Redding,2018,ages65plus,1913,239,0.208,0.023
age,4_towns,Ridgefield,2018,total_pop,25070,957,NA,NA
age,4_towns,Ridgefield,2018,ages0_17,7088,544,0.283,0.019
age,4_towns,Ridgefield,2018,ages65plus,4261,377,0.17,0.014
age,4_towns,Rocky Hill,2018,total_pop,20137,1045,NA,NA
age,4_towns,Rocky Hill,2018,ages0_17,3465,470,0.172,0.022
age,4_towns,Rocky Hill,2018,ages65plus,4193,438,0.208,0.019
age,4_towns,Roxbury,2018,total_pop,2103,168,NA,NA
age,4_towns,Roxbury,2018,ages0_17,406,71,0.193,0.03
age,4_towns,Roxbury,2018,ages65plus,604,90,0.287,0.036
age,4_towns,Salem,2018,total_pop,4126,348,NA,NA
age,4_towns,Salem,2018,ages0_17,910,203,0.221,0.046
age,4_towns,Salem,2018,ages65plus,685,127,0.166,0.027
age,4_towns,Salisbury,2018,total_pop,3631,358,NA,NA
age,4_towns,Salisbury,2018,ages0_17,593,163,0.163,0.042
age,4_towns,Salisbury,2018,ages65plus,1336,209,0.368,0.045
age,4_towns,Scotland,2018,total_pop,1653,169,NA,NA
age,4_towns,Scotland,2018,ages0_17,284,69,0.172,0.038
age,4_towns,Scotland,2018,ages65plus,341,73,0.206,0.039
age,4_towns,Seymour,2018,total_pop,16522,877,NA,NA
age,4_towns,Seymour,2018,ages0_17,3610,435,0.218,0.024
age,4_towns,Seymour,2018,ages65plus,2357,292,0.143,0.016
age,4_towns,Sharon,2018,total_pop,2721,317,NA,NA
age,4_towns,Sharon,2018,ages0_17,352,124,0.129,0.043
age,4_towns,Sharon,2018,ages65plus,887,186,0.326,0.057
age,4_towns,Shelton,2018,total_pop,41155,1339,NA,NA
age,4_towns,Shelton,2018,ages0_17,7360,562,0.179,0.012
age,4_towns,Shelton,2018,ages65plus,8464,601,0.206,0.013
age,4_towns,Sherman,2018,total_pop,3641,331,NA,NA
age,4_towns,Sherman,2018,ages0_17,692,153,0.19,0.038
age,4_towns,Sherman,2018,ages65plus,775,138,0.213,0.033
age,4_towns,Simsbury,2018,total_pop,24519,850,NA,NA
age,4_towns,Simsbury,2018,ages0_17,5834,420,0.238,0.015
age,4_towns,Simsbury,2018,ages65plus,4219,326,0.172,0.012
age,4_towns,Somers,2018,total_pop,11137,569,NA,NA
age,4_towns,Somers,2018,ages0_17,1862,247,0.167,0.02
age,4_towns,Somers,2018,ages65plus,2119,234,0.19,0.019
age,4_towns,South Windsor,2018,total_pop,25823,984,NA,NA
age,4_towns,South Windsor,2018,ages0_17,5798,459,0.225,0.016
age,4_towns,South Windsor,2018,ages65plus,4433,396,0.172,0.014
age,4_towns,Southbury,2018,total_pop,19754,863,NA,NA
age,4_towns,Southbury,2018,ages0_17,4066,412,0.206,0.019
age,4_towns,Southbury,2018,ages65plus,5750,425,0.291,0.017
age,4_towns,Southington,2018,total_pop,43763,1270,NA,NA
age,4_towns,Southington,2018,ages0_17,8971,600,0.205,0.012
age,4_towns,Southington,2018,ages65plus,9227,538,0.211,0.011
age,4_towns,Sprague,2018,total_pop,2929,241,NA,NA
age,4_towns,Sprague,2018,ages0_17,592,109,0.202,0.033
age,4_towns,Sprague,2018,ages65plus,444,93,0.152,0.029
age,4_towns,Stafford,2018,total_pop,11890,629,NA,NA
age,4_towns,Stafford,2018,ages0_17,2207,280,0.186,0.021
age,4_towns,Stafford,2018,ages65plus,1935,240,0.163,0.018
age,4_towns,Stamford,2018,total_pop,129026,2418,NA,NA
age,4_towns,Stamford,2018,ages0_17,26579,1173,0.206,0.008
age,4_towns,Stamford,2018,ages65plus,18545,869,0.144,0.006
age,4_towns,Sterling,2018,total_pop,3762,385,NA,NA
age,4_towns,Sterling,2018,ages0_17,887,191,0.236,0.045
age,4_towns,Sterling,2018,ages65plus,442,112,0.117,0.027
age,4_towns,Stonington,2018,total_pop,18436,674,NA,NA
age,4_towns,Stonington,2018,ages0_17,3205,303,0.174,0.015
age,4_towns,Stonington,2018,ages65plus,4457,320,0.242,0.015
age,4_towns,Stratford,2018,total_pop,52279,1442,NA,NA
age,4_towns,Stratford,2018,ages0_17,9957,658,0.19,0.011
age,4_towns,Stratford,2018,ages65plus,10124,583,0.194,0.01
age,4_towns,Suffield,2018,total_pop,15662,770,NA,NA
age,4_towns,Suffield,2018,ages0_17,2954,358,0.189,0.021
age,4_towns,Suffield,2018,ages65plus,2416,288,0.154,0.017
age,4_towns,Thomaston,2018,total_pop,7623,485,NA,NA
age,4_towns,Thomaston,2018,ages0_17,1537,225,0.202,0.027
age,4_towns,Thomaston,2018,ages65plus,1310,190,0.172,0.022
age,4_towns,Thompson,2018,total_pop,9343,578,NA,NA
age,4_towns,Thompson,2018,ages0_17,1869,257,0.2,0.025
age,4_towns,Thompson,2018,ages65plus,1422,205,0.152,0.02
age,4_towns,Tolland,2018,total_pop,14766,826,NA,NA
age,4_towns,Tolland,2018,ages0_17,3527,439,0.239,0.027
age,4_towns,Tolland,2018,ages65plus,2208,326,0.15,0.02
age,4_towns,Torrington,2018,total_pop,34737,1051,NA,NA
age,4_towns,Torrington,2018,ages0_17,6683,479,0.192,0.013
age,4_towns,Torrington,2018,ages65plus,6461,428,0.186,0.011
age,4_towns,Trumbull,2018,total_pop,36174,1122,NA,NA
age,4_towns,Trumbull,2018,ages0_17,8796,590,0.243,0.014
age,4_towns,Trumbull,2018,ages65plus,6792,480,0.188,0.012
age,4_towns,Union,2018,total_pop,873,93,NA,NA
age,4_towns,Union,2018,ages0_17,137,42,0.157,0.045
age,4_towns,Union,2018,ages65plus,262,45,0.3,0.04
age,4_towns,Vernon,2018,total_pop,29157,1065,NA,NA
age,4_towns,Vernon,2018,ages0_17,5319,458,0.182,0.014
age,4_towns,Vernon,2018,ages65plus,5173,387,0.177,0.012
age,4_towns,Voluntown,2018,total_pop,2559,215,NA,NA
age,4_towns,Voluntown,2018,ages0_17,505,112,0.197,0.041
age,4_towns,Voluntown,2018,ages65plus,440,86,0.172,0.03
age,4_towns,Wallingford,2018,total_pop,44771,1332,NA,NA
age,4_towns,Wallingford,2018,ages0_17,7125,561,0.159,0.012
age,4_towns,Wallingford,2018,ages65plus,9509,569,0.212,0.011
age,4_towns,Warren,2018,total_pop,1432,111,NA,NA
age,4_towns,Warren,2018,ages0_17,290,50,0.203,0.031
age,4_towns,Warren,2018,ages65plus,312,48,0.218,0.029
age,4_towns,Washington,2018,total_pop,3472,327,NA,NA
age,4_towns,Washington,2018,ages0_17,496,123,0.143,0.033
age,4_towns,Washington,2018,ages65plus,971,146,0.28,0.033
age,4_towns,Waterbury,2018,total_pop,108672,2260,NA,NA
age,4_towns,Waterbury,2018,ages0_17,27413,1145,0.252,0.009
age,4_towns,Waterbury,2018,ages65plus,14108,707,0.13,0.006
age,4_towns,Waterford,2018,total_pop,19052,805,NA,NA
age,4_towns,Waterford,2018,ages0_17,3587,383,0.188,0.018
age,4_towns,Waterford,2018,ages65plus,4324,360,0.227,0.016
age,4_towns,Watertown,2018,total_pop,21832,1005,NA,NA
age,4_towns,Watertown,2018,ages0_17,4232,480,0.194,0.02
age,4_towns,Watertown,2018,ages65plus,3954,391,0.181,0.016
age,4_towns,West Hartford,2018,total_pop,63127,1424,NA,NA
age,4_towns,West Hartford,2018,ages0_17,14262,714,0.226,0.01
age,4_towns,West Hartford,2018,ages65plus,11311,542,0.179,0.008
age,4_towns,West Haven,2018,total_pop,54918,1755,NA,NA
age,4_towns,West Haven,2018,ages0_17,11163,836,0.203,0.014
age,4_towns,West Haven,2018,ages65plus,7514,518,0.137,0.008
age,4_towns,Westbrook,2018,total_pop,6904,598,NA,NA
age,4_towns,Westbrook,2018,ages0_17,671,182,0.097,0.025
age,4_towns,Westbrook,2018,ages65plus,1732,261,0.251,0.031
age,4_towns,Weston,2018,total_pop,10288,550,NA,NA
age,4_towns,Weston,2018,ages0_17,3115,326,0.303,0.027
age,4_towns,Weston,2018,ages65plus,1399,193,0.136,0.017
age,4_towns,Westport,2018,total_pop,27840,968,NA,NA
age,4_towns,Westport,2018,ages0_17,7703,547,0.277,0.017
age,4_towns,Westport,2018,ages65plus,4530,384,0.163,0.013
age,4_towns,Wethersfield,2018,total_pop,26267,1017,NA,NA
age,4_towns,Wethersfield,2018,ages0_17,5042,455,0.192,0.016
age,4_towns,Wethersfield,2018,ages65plus,5297,454,0.202,0.015
age,4_towns,Willington,2018,total_pop,5912,607,NA,NA
age,4_towns,Willington,2018,ages0_17,752,209,0.127,0.033
age,4_towns,Willington,2018,ages65plus,755,195,0.128,0.03
age,4_towns,Wilton,2018,total_pop,18542,713,NA,NA
age,4_towns,Wilton,2018,ages0_17,5290,374,0.285,0.017
age,4_towns,Wilton,2018,ages65plus,2944,283,0.159,0.014
age,4_towns,Winchester,2018,total_pop,10798,791,NA,NA
age,4_towns,Winchester,2018,ages0_17,1664,305,0.154,0.026
age,4_towns,Winchester,2018,ages65plus,2140,350,0.198,0.029
age,4_towns,Windham,2018,total_pop,24688,948,NA,NA
age,4_towns,Windham,2018,ages0_17,5012,410,0.203,0.015
age,4_towns,Windham,2018,ages65plus,3051,331,0.124,0.013
age,4_towns,Windsor,2018,total_pop,28917,1106,NA,NA
age,4_towns,Windsor,2018,ages0_17,5812,532,0.201,0.017
age,4_towns,Windsor,2018,ages65plus,5147,416,0.178,0.013
age,4_towns,Windsor Locks,2018,total_pop,12613,729,NA,NA
age,4_towns,Windsor Locks,2018,ages0_17,2325,366,0.184,0.027
age,4_towns,Windsor Locks,2018,ages65plus,2388,286,0.189,0.02
age,4_towns,Wolcott,2018,total_pop,16652,875,NA,NA
age,4_towns,Wolcott,2018,ages0_17,3429,422,0.206,0.023
age,4_towns,Wolcott,2018,ages65plus,2966,333,0.178,0.018
age,4_towns,Woodbridge,2018,total_pop,8868,578,NA,NA
age,4_towns,Woodbridge,2018,ages0_17,2083,262,0.235,0.025
age,4_towns,Woodbridge,2018,ages65plus,2101,294,0.237,0.029
age,4_towns,Woodbury,2018,total_pop,9617,580,NA,NA
age,4_towns,Woodbury,2018,ages0_17,1953,273,0.203,0.026
age,4_towns,Woodbury,2018,ages65plus,2106,276,0.219,0.025
age,4_towns,Woodstock,2018,total_pop,7813,604,NA,NA
age,4_towns,Woodstock,2018,ages0_17,1661,302,0.213,0.035
age,4_towns,Woodstock,2018,ages65plus,1351,244,0.173,0.028
sex,1_state,Connecticut,2018,total_pop,3581504,0,NA,NA
sex,1_state,Connecticut,2018,male,1747131,418,0.488,0
sex,1_state,Connecticut,2018,female,1834373,418,0.512,0
sex,2_counties,Fairfield County,2018,total_pop,944348,0,NA,NA
sex,2_counties,Fairfield County,2018,male,459963,75,0.487,0
sex,2_counties,Fairfield County,2018,female,484385,75,0.513,0
sex,2_counties,Hartford County,2018,total_pop,894730,0,NA,NA
sex,2_counties,Hartford County,2018,male,434650,121,0.486,0
sex,2_counties,Hartford County,2018,female,460080,121,0.514,0
sex,2_counties,Litchfield County,2018,total_pop,183031,0,NA,NA
sex,2_counties,Litchfield County,2018,male,90447,129,0.494,0.001
sex,2_counties,Litchfield County,2018,female,92584,129,0.506,0.001
sex,2_counties,Middlesex County,2018,total_pop,163368,0,NA,NA
sex,2_counties,Middlesex County,2018,male,79676,90,0.488,0.001
sex,2_counties,Middlesex County,2018,female,83692,90,0.512,0.001
sex,2_counties,New Haven County,2018,total_pop,859339,0,NA,NA
sex,2_counties,New Haven County,2018,male,414311,224,0.482,0
sex,2_counties,New Haven County,2018,female,445028,224,0.518,0
sex,2_counties,New London County,2018,total_pop,268881,0,NA,NA
sex,2_counties,New London County,2018,male,134703,105,0.501,0
sex,2_counties,New London County,2018,female,134178,105,0.499,0
sex,2_counties,Tolland County,2018,total_pop,151269,0,NA,NA
sex,2_counties,Tolland County,2018,male,75821,175,0.501,0.001
sex,2_counties,Tolland County,2018,female,75448,175,0.499,0.001
sex,2_counties,Windham County,2018,total_pop,116538,0,NA,NA
sex,2_counties,Windham County,2018,male,57560,146,0.494,0.001
sex,2_counties,Windham County,2018,female,58978,146,0.506,0.001
sex,3_regions,Greater Bridgeport,2018,total_pop,323647,101,NA,NA
sex,3_regions,Greater Bridgeport,2018,male,155949,1569,0.482,0.005
sex,3_regions,Greater Bridgeport,2018,female,167698,1564,0.518,0.005
sex,3_regions,Greater New Haven,2018,total_pop,464425,190,NA,NA
sex,3_regions,Greater New Haven,2018,male,223201,1917,0.481,0.004
sex,3_regions,Greater New Haven,2018,female,241224,1912,0.519,0.004
sex,3_regions,Greater Waterbury,2018,total_pop,334123,322,NA,NA
sex,3_regions,Greater Waterbury,2018,male,163831,1642,0.49,0.005
sex,3_regions,Greater Waterbury,2018,female,170292,1635,0.51,0.005
sex,3_regions,Lower Naugatuck Valley,2018,total_pop,139751,93,NA,NA
sex,3_regions,Lower Naugatuck Valley,2018,male,68588,1102,0.491,0.008
sex,3_regions,Lower Naugatuck Valley,2018,female,71163,1106,0.509,0.008
sex,4_towns,Andover,2018,total_pop,3223,122,NA,NA
sex,4_towns,Andover,2018,male,1517,118,0.471,0.032
sex,4_towns,Andover,2018,female,1706,142,0.529,0.039
sex,4_towns,Ansonia,2018,total_pop,18860,52,NA,NA
sex,4_towns,Ansonia,2018,male,9572,417,0.508,0.022
sex,4_towns,Ansonia,2018,female,9288,419,0.492,0.022
sex,4_towns,Ashford,2018,total_pop,4234,20,NA,NA
sex,4_towns,Ashford,2018,male,2181,172,0.515,0.041
sex,4_towns,Ashford,2018,female,2053,175,0.485,0.041
sex,4_towns,Avon,2018,total_pop,18338,27,NA,NA
sex,4_towns,Avon,2018,male,8799,268,0.48,0.015
sex,4_towns,Avon,2018,female,9539,272,0.52,0.015
sex,4_towns,Barkhamsted,2018,total_pop,3671,22,NA,NA
sex,4_towns,Barkhamsted,2018,male,1880,92,0.512,0.025
sex,4_towns,Barkhamsted,2018,female,1791,91,0.488,0.025
sex,4_towns,Beacon Falls,2018,total_pop,6115,23,NA,NA
sex,4_towns,Beacon Falls,2018,male,2809,232,0.459,0.038
sex,4_towns,Beacon Falls,2018,female,3306,231,0.541,0.038
sex,4_towns,Berlin,2018,total_pop,20519,22,NA,NA
sex,4_towns,Berlin,2018,male,9970,347,0.486,0.017
sex,4_towns,Berlin,2018,female,10549,344,0.514,0.017
sex,4_towns,Bethany,2018,total_pop,5504,17,NA,NA
sex,4_towns,Bethany,2018,male,2637,172,0.479,0.031
